Time	CALL	SET	Ta_Sense	Ta_Comp	HUM	HELD	T	POT	WEB	SCH	OAT	Ta_Obs
1:20	0	62	69.086	68.99	33	0	4	62	62	62	25	67.585
1:20	0	62	69.104	69	33	0	4	62	62	62	25	67.581
1:21	0	62	69.104	68.993	33	0	4	62	62	62	25	67.577
1:21	0	62	69.086	68.968	33	0	4	62	62	62	25	67.573
1:22	0	62	69.086	68.963	33	0	4	62	62	62	25	67.568
1:22	0	62	69.086	68.963	33	0	4	62	62	62	25	67.563
1:23	0	62	69.05	68.928	33	0	4	62	62	62	25	67.559
1:23	0	62	69.086	68.956	33	0	4	62	62	62	25	67.554
1:24	0	62	69.05	68.918	33	0	4	62	62	62	25	67.549
1:24	0	62	69.086	68.957	33	0	4	62	62	62	25	67.544
1:25	0	62	69.086	68.959	33	0	4	62	62	62	25	67.54
1:25	0	62	69.05	68.931	33	0	4	62	62	62	25	67.535
1:26	0	62	69.05	68.936	33	0	4	62	62	62	25	67.531
1:26	0	62	69.05	68.94	33	0	4	62	62	62	25	67.527
1:27	0	62	69.05	68.946	33	0	4	62	62	62	25	67.523
1:27	0	62	69.031	68.93	33	0	4	62	62	62	25	67.519
1:28	0	62	69.05	68.954	33	0	4	62	62	62	25	67.515
1:28	0	62	69.031	68.943	33	0	4	62	62	62	25	67.512
1:29	0	62	69.031	68.949	33	0	4	62	62	62	25	67.508
1:29	0	62	69.013	68.935	33	0	4	62	62	62	25	67.505
1:30	0	62	69.013	68.935	33	0	4	62	62	62	25	67.502
1:30	0	62	69.013	68.937	33	0	4	62	62	62	25	67.5
1:31	0	62	69.013	68.934	33	0	4	62	62	62	25	67.497
1:31	0	62	69.013	68.94	33	0	4	62	62	62	25	67.494
1:32	0	62	68.977	68.912	33	0	4	62	62	62	25	67.491
1:32	0	62	68.977	68.909	33	0	4	62	62	62	25	67.489
1:33	0	62	68.977	68.904	33	0	4	62	62	62	25	67.486
1:33	0	62	68.977	68.897	33	0	4	62	62	62	25	67.483
1:34	0	62	68.977	68.899	33	0	4	62	62	62	25	67.48
1:34	0	62	68.977	68.897	33	0	4	62	62	62	25	67.477
1:35	0	62	68.959	68.874	33	0	4	62	62	62	25	67.474
1:35	0	62	68.977	68.891	33	0	4	62	62	62	25	67.471
1:36	0	62	68.959	68.875	33	0	4	62	62	62	25	67.468
1:36	0	62	68.959	68.873	33	0	4	62	62	62	25	67.464
1:37	0	62	68.959	68.87	33	0	4	62	62	62	25	67.461
1:37	0	62	68.959	68.867	33	0	4	62	62	62	25	67.458
1:38	0	62	68.923	68.819	33	0	4	62	62	62	25	67.454
1:38	0	62	68.923	68.816	33	0	4	62	62	62	25	67.45
1:39	0	62	68.923	68.81	33	0	4	62	62	62	25	67.446
1:39	0	62	68.923	68.809	33	0	4	62	62	62	25	67.442
1:40	0	62	68.905	68.789	33	0	4	62	62	62	25	67.437
1:40	0	62	68.905	68.793	33	0	4	62	62	62	25	67.433
1:41	0	62	68.905	68.795	33	0	4	62	62	62	25	67.429
1:41	0	62	68.905	68.799	33	0	4	62	62	62	25	67.425
1:42	0	62	68.905	68.805	33	0	4	62	62	62	25	67.421
1:42	0	62	68.868	68.772	33	0	4	62	62	62	25	67.417
1:43	0	62	68.868	68.776	33	0	4	62	62	62	25	67.414
1:43	0	62	68.905	68.816	33	0	4	62	62	62	25	67.41
1:44	0	62	68.905	68.823	33	0	4	62	62	62	25	67.407
1:44	0	62	68.905	68.824	33	0	4	62	62	62	25	67.404
1:45	0	62	68.868	68.795	33	0	4	62	62	62	25	67.401
1:45	0	62	68.868	68.79	33	0	4	62	62	62	25	67.398
1:46	0	62	68.868	68.788	33	0	4	62	62	62	25	67.395
1:46	0	62	68.85	68.768	33	0	4	62	62	62	25	67.392
1:47	0	62	68.868	68.785	33	0	4	62	62	62	25	67.389
1:47	0	62	68.85	68.77	33	0	4	62	62	62	25	67.386
1:48	0	62	68.868	68.788	33	0	4	62	62	62	25	67.383
1:48	0	62	68.85	68.776	33	0	4	62	62	62	25	67.38
1:49	0	62	68.85	68.776	33	0	4	62	62	62	25	67.377
1:49	0	62	68.85	68.779	33	0	4	62	62	62	25	67.375
1:50	0	62	68.85	68.783	33	0	4	62	62	62	25	67.372
1:50	0	62	68.832	68.771	33	0	4	62	62	62	25	67.37
1:51	0	62	68.832	68.767	33	0	4	62	62	62	25	67.367
1:51	0	62	68.832	68.768	33	0	4	62	62	62	25	67.365
1:52	0	62	68.832	68.771	33	0	4	62	62	62	25	67.363
1:52	0	62	68.796	68.734	33	0	4	62	62	62	25	67.36
1:53	0	62	68.796	68.732	33	0	4	62	62	62	25	67.358
1:53	0	62	68.832	68.754	33	0	4	62	62	62	25	67.355
1:54	0	62	68.796	68.712	33	0	4	62	62	62	25	67.352
1:54	0	62	68.796	68.701	33	0	4	62	62	62	25	67.349
1:55	0	62	68.796	68.697	33	0	4	62	62	62	25	67.345
1:55	0	62	68.796	68.692	33	0	4	62	62	62	25	67.341
1:56	0	62	68.778	68.667	33	0	4	62	62	62	25	67.337
1:56	0	62	68.778	68.662	33	0	4	62	62	62	25	67.333
1:57	0	62	68.741	68.617	33	0	4	62	62	62	25	67.329
1:57	0	62	68.741	68.606	33	0	4	62	62	62	25	67.324
1:58	0	62	68.741	68.596	33	0	4	62	62	62	25	67.318
1:58	0	62	68.741	68.587	33	0	4	62	62	62	25	67.313
1:59	0	62	68.741	68.58	33	0	4	62	62	62	25	67.307
1:59	0	62	68.723	68.555	33	0	4	62	62	62	25	67.301
2:00	0	62	68.687	68.509	33	0	4	62	62	62	22	67.294
2:00	0	62	68.723	68.537	33	0	4	62	62	62	22	67.287
2:01	0	62	68.723	68.529	33	0	4	62	62	62	22	67.28
2:01	0	62	68.687	68.485	33	0	4	62	62	62	22	67.273
2:02	0	62	68.669	68.459	33	0	4	62	62	62	22	67.265
2:02	0	62	68.687	68.476	33	0	4	62	62	62	22	67.257
2:03	0	62	68.669	68.46	33	0	4	62	62	62	22	67.249
2:03	0	62	68.669	68.46	33	0	4	62	62	62	22	67.241
2:04	0	62	68.669	68.468	33	0	4	62	62	62	22	67.234
2:04	0	62	68.669	68.475	33	0	4	62	62	62	22	67.226
2:05	0	62	68.615	68.432	33	0	4	62	62	62	22	67.219
2:05	0	62	68.651	68.473	33	0	4	62	62	62	22	67.213
2:06	0	62	68.615	68.445	33	0	4	62	62	62	22	67.206
2:06	0	62	68.615	68.449	33	0	4	62	62	62	22	67.2
2:07	0	62	68.596	68.432	33	0	4	62	62	62	22	67.194
2:07	0	62	68.596	68.435	33	0	4	62	62	62	22	67.188
2:08	0	62	68.56	68.402	33	0	4	62	62	62	22	67.182
2:08	0	62	68.56	68.403	33	0	4	62	62	62	22	67.176
2:09	0	62	68.596	68.434	33	0	4	62	62	62	22	67.17
2:09	0	62	68.56	68.398	33	0	4	62	62	62	22	67.164
2:10	0	62	68.56	68.402	33	0	4	62	62	62	22	67.158
2:10	0	62	68.56	68.405	33	0	4	62	62	62	22	67.152
2:11	0	62	68.56	68.412	33	0	4	62	62	62	22	67.146
2:11	0	62	68.524	68.382	33	0	4	62	62	62	22	67.141
2:12	0	62	68.542	68.404	33	0	4	62	62	62	22	67.135
2:12	0	62	68.542	68.408	33	0	4	62	62	62	22	67.13
2:13	0	62	68.524	68.394	33	0	4	62	62	62	22	67.125
2:13	0	62	68.524	68.392	33	0	4	62	62	62	22	67.121
2:14	0	62	68.488	68.352	33	0	4	62	62	62	22	67.116
2:14	0	62	68.47	68.326	33	0	4	62	62	62	22	67.11
2:15	0	62	68.47	68.322	33	0	4	62	62	62	22	67.105
2:15	0	62	68.488	68.338	33	0	4	62	62	62	22	67.099
2:16	0	62	68.47	68.321	33	0	4	62	62	62	22	67.094
2:16	0	62	68.47	68.317	33	0	4	62	62	62	22	67.088
2:17	0	62	68.47	68.321	33	0	4	62	62	62	22	67.082
2:17	0	62	68.433	68.283	33	0	4	62	62	62	22	67.077
2:18	0	62	68.433	68.278	33	0	4	62	62	62	22	67.071
2:18	0	62	68.433	68.272	33	0	4	62	62	62	22	67.065
2:19	0	62	68.415	68.25	33	0	4	62	62	62	22	67.059
2:19	0	62	68.415	68.247	33	0	4	62	62	62	22	67.053
2:20	0	62	68.415	68.243	33	0	4	62	62	62	22	67.046
2:20	0	62	68.379	68.206	33	0	4	62	62	62	22	67.04
2:21	0	62	68.379	68.199	33	0	4	62	62	62	22	67.033
2:21	0	62	68.379	68.194	33	0	4	62	62	62	22	67.026
2:22	0	62	68.361	68.17	33	0	4	62	62	62	22	67.019
2:22	0	62	68.343	68.146	33	0	4	62	62	62	22	67.012
2:23	0	62	68.343	68.148	33	0	4	62	62	62	22	67.005
2:23	0	62	68.343	68.148	33	0	4	62	62	62	22	66.997
2:24	0	62	68.343	68.151	33	0	4	62	62	62	22	66.99
2:24	0	62	68.343	68.158	33	0	4	62	62	62	22	66.983
2:25	0	62	68.306	68.123	33	0	4	62	62	62	22	66.976
2:25	0	62	68.288	68.11	33	0	4	62	62	62	22	66.969
2:26	0	62	68.288	68.112	33	0	4	62	62	62	22	66.963
2:26	0	62	68.306	68.129	33	0	4	62	62	62	22	66.956
2:27	0	62	68.288	68.118	33	0	4	62	62	62	22	66.949
2:27	0	62	68.288	68.122	33	0	4	62	62	62	22	66.943
2:28	0	62	68.252	68.09	33	0	4	62	62	62	22	66.937
2:28	0	62	68.252	68.089	33	0	4	62	62	62	22	66.931
2:29	0	62	68.252	68.085	33	0	4	62	62	62	22	66.925
2:29	0	62	68.234	68.061	33	0	4	62	62	62	22	66.918
2:30	0	62	68.234	68.06	33	0	4	62	62	62	22	66.912
2:30	0	62	68.234	68.06	33	0	4	62	62	62	22	66.905
2:31	0	62	68.198	68.029	33	0	4	62	62	62	22	66.899
2:31	0	62	68.198	68.022	33	0	4	62	62	62	22	66.892
2:32	0	62	68.179	67.998	33	0	4	62	62	62	22	66.886
2:32	0	62	68.179	67.996	33	0	4	62	62	62	22	66.879
2:33	0	62	68.179	67.992	33	0	4	62	62	62	22	66.872
2:33	0	62	68.161	67.974	33	0	4	62	62	62	22	66.865
2:34	0	62	68.161	67.971	33	0	4	62	62	62	22	66.858
2:34	0	62	68.161	67.974	33	0	4	62	62	62	22	66.851
2:35	0	62	68.125	67.94	33	0	4	62	62	62	22	66.844
2:35	0	62	68.125	67.93	33	0	4	62	62	62	22	66.836
2:36	0	62	68.125	67.925	33	0	4	62	62	62	22	66.829
2:36	0	62	68.125	67.923	33	0	4	62	62	62	22	66.821
2:37	0	62	68.107	67.907	33	0	4	62	62	62	22	66.814
2:37	0	62	68.107	67.909	33	0	4	62	62	62	22	66.806
2:38	0	62	68.107	67.913	33	0	4	62	62	62	22	66.799
2:38	0	62	68.071	67.886	33	0	4	62	62	62	22	66.792
2:39	0	62	68.071	67.883	33	0	4	62	62	62	22	66.785
2:39	0	62	68.053	67.861	33	0	4	62	62	62	22	66.778
2:40	0	62	68.034	67.841	33	0	4	62	62	62	22	66.771
2:40	0	62	68.034	67.842	33	0	4	62	62	62	22	66.763
2:41	0	62	68.034	67.844	33	0	4	62	62	62	22	66.756
2:41	0	62	68.034	67.847	33	0	4	62	62	62	22	66.749
2:42	0	62	68.034	67.847	33	0	4	62	62	62	22	66.742
2:42	0	62	67.998	67.819	33	0	4	62	62	62	22	66.735
2:43	0	62	67.998	67.813	33	0	4	62	62	62	22	66.728
2:43	0	62	67.998	67.814	33	0	4	62	62	62	22	66.721
2:44	0	62	67.98	67.798	33	0	4	62	62	62	22	66.715
2:44	0	62	67.98	67.801	33	0	4	62	62	62	22	66.708
2:45	0	62	67.98	67.799	33	0	4	62	62	62	22	66.701
2:46	0	62	67.944	67.759	33	0	4	62	62	62	22	66.694
2:46	0	62	67.944	67.755	33	0	4	62	62	62	22	66.687
2:47	0	62	67.944	67.75	33	0	4	62	62	62	22	66.68
2:47	0	62	67.926	67.729	33	0	4	62	62	62	22	66.673
2:48	0	62	67.926	67.73	33	0	4	62	62	62	22	66.666
2:48	0	62	67.889	67.697	33	0	4	62	62	62	22	66.658
2:49	0	62	67.926	67.731	33	0	4	62	62	62	22	66.651
2:49	0	62	67.889	67.697	33	0	4	62	62	62	22	66.644
2:50	0	62	67.889	67.7	33	0	4	62	62	62	22	66.637
2:50	0	62	67.871	67.685	33	0	4	62	62	62	22	66.63
2:51	0	62	67.871	67.686	33	0	4	62	62	62	22	66.623
2:51	0	62	67.871	67.688	33	0	4	62	62	62	22	66.616
2:52	0	62	67.871	67.695	33	0	4	62	62	62	22	66.609
2:52	0	62	67.853	67.689	33	0	4	62	62	62	22	66.603
2:53	0	62	67.853	67.697	33	0	4	62	62	62	22	66.597
2:53	0	62	67.853	67.702	33	0	4	62	62	62	22	66.591
2:54	0	62	67.817	67.671	33	0	4	62	62	62	22	66.585
2:54	0	62	67.817	67.668	33	0	4	62	62	62	22	66.58
2:55	0	62	67.817	67.664	33	0	4	62	62	62	22	66.574
2:55	0	62	67.799	67.648	33	0	4	62	62	62	22	66.569
2:56	0	62	67.799	67.648	33	0	4	62	62	62	22	66.563
2:56	0	62	67.762	67.607	33	0	4	62	62	62	22	66.557
2:57	0	62	67.762	67.599	33	0	4	62	62	62	22	66.551
2:57	0	62	67.762	67.591	33	0	4	62	62	62	22	66.545
2:58	0	62	67.744	67.564	33	0	4	62	62	62	22	66.538
2:58	0	62	67.744	67.559	33	0	4	62	62	62	22	66.531
2:59	0	62	67.708	67.523	33	0	4	62	62	62	22	66.525
2:59	0	62	67.708	67.517	33	0	4	62	62	62	22	66.517
3:00	0	62	67.708	67.51	33	0	4	62	62	62	22	66.51
3:00	0	62	67.69	67.489	33	0	4	62	62	62	24	66.503
3:01	0	62	67.69	67.489	33	0	4	62	62	62	24	66.495
3:01	0	62	67.69	67.487	33	0	4	62	62	62	24	66.487
3:02	0	62	67.69	67.489	33	0	4	62	62	62	24	66.48
3:02	0	62	67.672	67.474	33	0	4	62	62	62	24	66.472
3:03	0	62	67.672	67.476	33	0	4	62	62	62	24	66.465
3:03	0	62	67.636	67.434	33	0	4	62	62	62	24	66.458
3:04	0	62	67.636	67.428	33	0	4	62	62	62	24	66.45
3:04	0	62	67.617	67.405	33	0	4	62	62	62	24	66.442
3:05	0	62	67.581	67.366	33	0	4	62	62	62	24	66.434
3:05	0	62	67.581	67.362	33	0	4	62	62	62	24	66.426
3:06	0	62	67.581	67.36	33	0	4	62	62	62	24	66.418
3:06	0	62	67.581	67.355	33	0	4	62	62	62	24	66.409
3:07	0	62	67.563	67.331	33	0	4	62	62	62	24	66.401
3:07	0	62	67.545	67.31	33	0	4	62	62	62	24	66.392
3:08	0	62	67.545	67.306	33	0	4	62	62	62	24	66.383
3:08	0	62	67.509	67.269	33	0	4	62	62	62	24	66.374
3:09	0	62	67.509	67.27	33	0	4	62	62	62	24	66.365
3:09	0	62	67.509	67.269	33	0	4	62	62	62	24	66.356
3:10	0	62	67.491	67.247	33	0	4	62	62	62	24	66.347
3:10	0	62	67.491	67.244	33	0	4	62	62	62	24	66.338
3:11	0	62	67.454	67.21	33	0	4	62	62	62	24	66.328
3:11	0	62	67.454	67.214	33	0	4	62	62	62	24	66.319
3:12	0	62	67.491	67.25	33	0	4	62	62	62	24	66.31
3:12	0	62	67.436	67.199	33	0	4	62	62	62	24	66.301
3:13	0	62	67.454	67.217	33	0	4	62	62	62	24	66.292
3:13	0	62	67.436	67.204	33	0	4	62	62	62	24	66.284
3:14	0	62	67.4	67.177	33	0	4	62	62	62	24	66.275
3:14	0	62	67.4	67.178	33	0	4	62	62	62	24	66.267
3:15	0	62	67.382	67.164	33	0	4	62	62	62	24	66.259
3:15	0	62	67.382	67.171	33	0	4	62	62	62	24	66.251
3:16	0	62	67.382	67.175	33	0	4	62	62	62	24	66.243
3:16	0	62	67.382	67.181	33	0	4	62	62	62	24	66.235
3:17	0	62	67.382	67.189	33	0	4	62	62	62	24	66.228
3:17	0	62	67.364	67.179	33	0	4	62	62	62	24	66.221
3:18	0	62	67.364	67.191	33	0	4	62	62	62	24	66.214
3:18	0	62	67.364	67.201	33	0	4	62	62	62	24	66.208
3:19	0	62	67.327	67.168	33	0	4	62	62	62	24	66.202
3:19	0	62	67.327	67.176	33	0	4	62	62	62	24	66.196
3:20	0	62	67.327	67.187	33	0	4	62	62	62	24	66.19
3:20	0	62	67.327	67.193	33	0	4	62	62	62	24	66.185
3:21	0	62	67.309	67.178	33	0	4	62	62	62	24	66.18
3:21	0	62	67.309	67.183	33	0	4	62	62	62	24	66.175
3:22	0	62	67.309	67.191	33	0	4	62	62	62	24	66.171
3:22	0	62	67.309	67.206	33	0	4	62	62	62	24	66.167
3:23	0	62	67.273	67.177	33	0	4	62	62	62	24	66.163
3:23	0	62	67.309	67.22	33	0	4	62	62	62	24	66.159
3:24	0	62	67.273	67.189	33	0	4	62	62	62	24	66.156
3:24	0	62	67.273	67.186	33	0	4	62	62	62	24	66.153
3:25	0	62	67.273	67.185	33	0	4	62	62	62	24	66.15
3:25	0	62	67.309	67.225	33	0	4	62	62	62	24	66.146
3:26	0	62	67.273	67.2	33	0	4	62	62	62	24	66.144
3:26	0	62	67.273	67.205	33	0	4	62	62	62	24	66.141
3:27	0	62	67.273	67.21	33	0	4	62	62	62	24	66.139
3:27	0	62	67.273	67.215	33	0	4	62	62	62	24	66.136
3:28	0	62	67.255	67.203	33	0	4	62	62	62	24	66.134
3:28	1	68	67.255	67.245	33	0	4	62	62	68	24	66.133
3:29	1	68	67.255	67.292	33	0	4	62	62	68	24	66.134
3:29	1	68	67.273	67.354	33	0	4	62	62	68	24	66.136
3:30	1	68	67.255	67.376	33	0	4	62	62	68	24	66.14
3:30	1	68	67.273	67.431	33	0	4	62	62	68	24	66.145
3:31	1	68	67.255	67.447	33	0	4	62	62	68	24	66.152
3:31	1	68	67.255	67.478	33	0	4	62	62	68	24	66.16
3:32	1	68	67.273	67.525	33	0	4	62	62	68	24	66.169
3:32	1	68	67.219	67.498	33	0	4	62	62	68	24	66.179
3:33	1	68	67.255	67.558	33	0	4	62	62	68	24	66.19
3:33	1	68	67.255	67.581	33	0	4	62	62	68	24	66.202
3:34	1	68	67.273	67.62	33	0	4	62	62	68	24	66.215
3:34	1	68	67.255	67.621	33	0	4	62	62	68	24	66.228
3:35	1	68	67.273	67.657	33	0	4	62	62	68	24	66.242
3:35	1	68	67.273	67.674	33	0	4	62	62	68	24	66.257
3:36	1	68	67.273	67.689	33	0	4	62	62	68	24	66.272
3:36	1	68	67.273	67.703	33	0	4	62	62	68	24	66.288
3:37	1	68	67.273	67.715	33	0	4	62	62	68	24	66.305
3:37	1	68	67.309	67.763	33	0	4	62	62	68	24	66.321
3:38	1	68	67.309	67.774	33	0	4	62	62	68	24	66.339
3:38	1	68	67.327	67.802	33	0	4	62	62	68	24	66.356
3:39	1	68	67.364	67.848	33	0	4	62	62	68	24	66.374
3:39	1	68	67.327	67.82	33	0	4	62	62	68	24	66.393
3:40	1	68	67.364	67.864	33	0	4	62	62	68	24	66.411
3:40	1	68	67.364	67.871	33	0	4	62	62	68	24	66.43
3:41	1	68	67.382	67.896	33	0	4	62	62	68	24	66.449
3:41	1	68	67.4	67.92	33	0	4	62	62	68	24	66.469
3:42	1	68	67.436	67.962	33	0	4	62	62	68	24	66.488
3:42	1	68	67.454	67.985	33	0	4	62	62	68	24	66.508
3:43	1	68	67.509	68.044	33	0	4	62	62	68	24	66.528
3:43	1	68	67.545	68.085	33	0	4	62	62	68	24	66.548
3:44	1	68	67.563	68.107	33	0	4	62	62	68	24	66.569
3:44	1	68	67.581	68.128	33	0	4	62	62	68	24	66.589
3:45	1	68	67.636	68.186	33	0	4	62	62	68	24	66.61
3:45	1	68	67.672	68.225	33	0	4	62	62	68	24	66.631
3:46	1	68	67.744	68.301	33	0	4	62	62	68	24	66.651
3:46	1	68	67.744	68.303	33	0	4	62	62	68	24	66.672
3:47	0	62	67.762	68.3	33	0	4	62	62	68	24	66.693
3:47	0	62	67.853	68.325	33	0	4	62	62	68	24	66.712
3:48	0	62	67.889	68.3	33	0	4	62	62	68	24	66.728
3:48	0	62	67.926	68.281	33	0	4	62	62	68	24	66.742
3:49	0	62	67.98	68.284	33	0	4	62	62	68	24	66.754
3:49	0	62	67.998	68.262	33	0	4	62	62	68	24	66.765
3:50	0	62	68.071	68.313	33	0	4	62	62	68	24	66.774
3:50	0	62	68.107	68.344	33	0	4	62	62	68	24	66.783
3:51	0	62	68.179	68.431	33	0	4	62	62	68	24	66.792
3:51	0	62	68.179	68.457	33	0	4	62	62	68	24	66.802
3:52	0	62	68.234	68.535	33	0	4	62	62	68	24	66.813
3:52	0	62	68.288	68.612	33	0	4	62	62	68	24	66.825
3:53	0	62	68.306	68.65	33	0	4	62	62	68	24	66.838
3:53	0	62	68.361	68.724	33	0	4	62	62	68	24	66.851
3:54	0	62	68.379	68.759	33	0	4	62	62	68	24	66.865
3:54	0	62	68.433	68.829	33	0	4	62	62	68	24	66.88
3:55	0	62	68.47	68.88	33	0	4	62	62	68	24	66.895
3:55	0	62	68.524	68.948	33	0	4	62	62	68	24	66.91
3:56	0	62	68.542	68.979	33	0	4	62	62	68	24	66.927
3:56	0	62	68.56	69.008	33	0	4	62	62	68	24	66.943
3:57	0	62	68.596	69.055	33	0	4	62	62	68	24	66.96
3:57	0	62	68.651	69.119	33	0	4	62	62	68	24	66.978
3:58	0	62	68.669	69.146	33	0	4	62	62	68	24	66.996
3:58	0	62	68.687	69.173	33	0	4	62	62	68	24	67.014
3:59	0	62	68.687	69.18	33	0	4	62	62	68	24	67.032
3:59	0	62	68.741	69.242	33	0	4	62	62	68	24	67.051
4:00	0	62	68.741	69.248	33	0	4	62	62	68	24	67.07
4:00	0	62	68.796	69.306	33	0	4	62	62	68	22	67.089
4:01	0	62	68.796	69.309	33	0	4	62	62	68	22	67.108
4:01	0	62	68.85	69.366	33	0	4	62	62	68	22	67.127
4:02	0	62	68.85	69.369	33	0	4	62	62	68	22	67.147
4:02	0	62	68.905	69.426	33	0	4	62	62	68	22	67.166
4:03	0	62	68.905	69.428	33	0	4	62	62	68	22	67.186
4:03	0	62	68.959	69.485	33	0	4	62	62	68	22	67.205
4:04	0	62	68.959	69.487	33	0	4	62	62	68	22	67.225
4:04	0	62	68.977	69.507	33	0	4	62	62	68	22	67.245
4:05	0	62	69.013	69.546	33	0	4	62	62	68	22	67.265
4:05	0	62	69.013	69.548	33	0	4	62	62	68	22	67.285
4:06	0	62	69.031	69.568	33	0	4	62	62	68	22	67.305
4:06	0	62	69.05	69.587	33	0	4	62	62	68	22	67.325
4:07	0	62	69.05	69.589	33	0	4	62	62	68	22	67.345
4:07	0	62	69.086	69.627	33	0	4	62	62	68	22	67.366
4:08	0	62	69.104	69.646	33	0	4	62	62	68	22	67.386
4:08	0	62	69.14	69.684	33	0	4	62	62	68	22	67.406
4:09	0	62	69.104	69.648	33	0	4	62	62	68	22	67.427
4:09	0	62	69.14	69.686	33	0	4	62	62	68	22	67.447
4:10	0	62	69.158	69.705	33	0	4	62	62	68	22	67.468
4:10	0	62	69.158	69.706	33	0	4	62	62	68	22	67.488
4:11	0	62	69.158	69.707	33	0	4	62	62	68	22	67.509
4:11	0	62	69.158	69.707	33	0	4	62	62	68	22	67.529
4:12	0	62	69.213	69.763	32	0	4	62	62	68	22	67.55
4:12	0	62	69.213	69.763	32	0	4	62	62	68	22	67.57
4:13	0	62	69.231	69.782	32	0	4	62	62	68	22	67.591
4:13	0	62	69.231	69.782	32	0	4	62	62	68	22	67.612
4:14	0	62	69.231	69.783	32	0	4	62	62	68	22	67.632
4:14	0	62	69.231	69.783	32	0	4	62	62	68	22	67.653
4:15	0	62	69.267	69.82	32	0	4	62	62	68	22	67.674
4:15	0	62	69.267	69.82	32	0	4	62	62	68	22	67.695
4:16	0	62	69.285	69.837	32	0	4	62	62	68	22	67.715
4:16	0	62	69.285	69.831	32	0	4	62	62	68	22	67.736
4:17	0	62	69.285	69.815	32	0	4	62	62	68	22	67.756
4:17	0	62	69.322	69.828	32	0	4	62	62	68	22	67.775
4:18	0	62	69.322	69.806	32	0	4	62	62	68	22	67.794
4:18	0	62	69.322	69.777	32	0	4	62	62	68	22	67.812
4:19	0	62	69.322	69.739	32	0	4	62	62	68	22	67.828
4:19	0	62	69.34	69.713	32	0	4	62	62	68	22	67.842
4:20	0	62	69.34	69.663	32	0	4	62	62	68	22	67.855
4:20	0	62	69.34	69.612	32	0	4	62	62	68	22	67.866
4:21	0	62	69.34	69.565	32	0	4	62	62	68	22	67.876
4:21	0	62	69.358	69.54	32	0	4	62	62	68	22	67.883
4:22	0	62	69.34	69.483	32	0	4	62	62	68	22	67.889
4:22	0	62	69.358	69.464	32	0	4	62	62	68	22	67.894
4:23	0	62	69.394	69.468	32	0	4	62	62	68	22	67.897
4:23	0	62	69.394	69.438	32	0	4	62	62	68	22	67.899
4:24	0	62	69.412	69.43	32	0	4	62	62	68	22	67.9
4:24	0	62	69.394	69.389	32	0	4	62	62	68	22	67.9
4:25	0	62	69.394	69.367	32	0	4	62	62	68	22	67.899
4:25	0	62	69.394	69.345	32	0	4	62	62	68	22	67.898
4:26	0	62	69.394	69.328	32	0	4	62	62	68	22	67.896
4:26	0	62	69.412	69.335	32	0	4	62	62	68	22	67.893
4:27	0	62	69.412	69.331	32	0	4	62	62	68	22	67.89
4:27	0	62	69.412	69.326	32	0	4	62	62	68	22	67.887
4:28	0	62	69.412	69.328	32	0	4	62	62	68	22	67.884
4:28	0	62	69.394	69.317	32	0	4	62	62	68	22	67.881
4:29	0	62	69.412	69.34	32	0	4	62	62	68	22	67.878
4:29	0	62	69.412	69.351	32	0	4	62	62	68	22	67.875
4:30	0	62	69.412	69.367	32	0	4	62	62	68	22	67.873
4:30	0	62	69.448	69.425	32	0	4	62	62	68	22	67.872
4:31	0	62	69.412	69.417	32	0	4	62	62	68	22	67.872
4:31	0	62	69.412	69.434	32	0	4	62	62	68	22	67.872
4:32	0	62	69.448	69.488	32	0	4	62	62	68	22	67.874
4:32	0	62	69.412	69.464	32	0	4	62	62	68	22	67.875
4:33	0	62	69.412	69.478	32	0	4	62	62	68	22	67.878
4:33	0	62	69.412	69.486	32	0	4	62	62	68	22	67.88
4:34	0	62	69.412	69.494	32	0	4	62	62	68	22	67.883
4:34	0	62	69.412	69.504	32	0	4	62	62	68	22	67.886
4:35	0	62	69.412	69.501	32	0	4	62	62	68	22	67.89
4:35	0	62	69.412	69.505	32	0	4	62	62	68	22	67.893
4:36	0	62	69.412	69.504	32	0	4	62	62	68	22	67.897
4:36	0	62	69.412	69.491	32	0	4	62	62	68	22	67.9
4:37	0	62	69.412	69.477	32	0	4	62	62	68	22	67.902
4:37	0	62	69.412	69.462	32	0	4	62	62	68	22	67.904
4:38	0	62	69.448	69.49	32	0	4	62	62	68	22	67.906
4:38	0	62	69.448	69.478	32	0	4	62	62	68	22	67.908
4:39	0	62	69.412	69.428	32	0	4	62	62	68	22	67.908
4:39	0	62	69.412	69.412	32	0	4	62	62	68	22	67.909
4:40	0	62	69.394	69.377	32	0	4	62	62	68	22	67.908
4:40	0	62	69.394	69.361	32	0	4	62	62	68	22	67.907
4:41	0	62	69.394	69.345	32	0	4	62	62	68	22	67.906
4:41	0	62	69.394	69.327	32	0	4	62	62	68	22	67.903
4:42	0	62	69.394	69.315	32	0	4	62	62	68	22	67.901
4:42	0	62	69.394	69.305	32	0	4	62	62	68	22	67.897
4:43	0	62	69.394	69.295	32	0	4	62	62	68	22	67.894
4:43	0	62	69.394	69.288	32	0	4	62	62	68	22	67.89
4:44	0	62	69.394	69.284	32	0	4	62	62	68	22	67.886
4:44	0	62	69.358	69.241	32	0	4	62	62	68	22	67.882
4:45	0	62	69.394	69.268	32	0	4	62	62	68	22	67.877
